tripid,vehid,startdate,seqno,point,t
62,3,2020-06-01,1,0101000020110F0000BFCD769536531D414E5C5AEE652D5941,2020-06-01 08:23:09.021006+02
62,3,2020-06-01,1,0101000020110F00003AE3ACE12D531D411FE7C1E66A2D5941,2020-06-01 08:23:10.461006+02
62,3,2020-06-01,1,0101000020110F00003AE3ACE12D531D411FE7C1E66A2D5941,2020-06-01 08:23:10.461265+02
62,3,2020-06-01,1,0101000020110F00001934A5742D531D41A6B207256B2D5941,2020-06-01 08:23:10.75491+02
62,3,2020-06-01,1,0101000020110F0000A11971472B531D416D2221636C2D5941,2020-06-01 08:23:11.50491+02
62,3,2020-06-01,1,0101000020110F000028FF3C1A29531D4135923AA16D2D5941,2020-06-01 08:23:12.00491+02
62,3,2020-06-01,1,0101000020110F00000568256128531D41D82BE50A6E2D5941,2020-06-01 08:23:12.129477+02
62,3,2020-06-01,1,0101000020110F0000E73C6CFC1F531D41AE9874C1712D5941,2020-06-01 08:23:13.209477+02
62,3,2020-06-01,1,0101000020110F0000DD832E301D531D414B124FFE722D5941,2020-06-01 08:23:13.809477+02
62,3,2020-06-01,1,0101000020110F0000DD832E301D531D414B124FFE722D5941,2020-06-01 08:23:14.196206+02
62,3,2020-06-01,1,0101000020110F00006C8FC79F1C531D41B3A6303E732D5941,2020-06-01 08:23:14.498622+02
62,3,2020-06-01,1,0101000020110F00006A77B5C31A531D4195C0CD7C742D5941,2020-06-01 08:23:15.248622+02
62,3,2020-06-01,1,0101000020110F0000685FA3E718531D4176DA6ABB752D5941,2020-06-01 08:23:15.748622+02
62,3,2020-06-01,1,0101000020110F00006647910B17531D4158F407FA762D5941,2020-06-01 08:23:16.123622+02
62,3,2020-06-01,1,0101000020110F000063176D5313531D411B284277792D5941,2020-06-01 08:23:16.843622+02
62,3,2020-06-01,1,0101000020110F0000E08831D911531D416FAF64747A2D5941,2020-06-01 08:23:27.239763+02
62,3,2020-06-01,1,0101000020110F0000DF95F5B611531D41A3DA62B47B2D5941,2020-06-01 08:23:28.585498+02
62,3,2020-06-01,1,0101000020110F0000DDA2B99411531D41D70561F47C2D5941,2020-06-01 08:23:29.294841+02
62,3,2020-06-01,1,0101000020110F0000DCAF7D7211531D410B315F347E2D5941,2020-06-01 08:23:29.776438+02
62,3,2020-06-01,1,0101000020110F0000DABC415011531D413F5C5D747F2D5941,2020-06-01 08:23:30.14099+02
62,3,2020-06-01,1,0101000020110F0000D5F051C710531D410F095674842D5941,2020-06-01 08:23:31.58099+02
62,3,2020-06-01,1,0101000020110F0000733137BC10531D41EDB121DC842D5941,2020-06-01 08:23:35.58034+02
62,3,2020-06-01,1,0101000020110F0000DB6F1A6F12531D4112A6F91A862D5941,2020-06-01 08:23:36.917646+02
62,3,2020-06-01,1,0101000020110F000043AEFD2114531D41369AD159872D5941,2020-06-01 08:23:37.62464+02
62,3,2020-06-01,1,0101000020110F0000ABECE0D415531D415B8EA998882D5941,2020-06-01 08:23:38.105153+02
62,3,2020-06-01,1,0101000020110F0000132BC48717531D417F8281D7892D5941,2020-06-01 08:23:38.469084+02
62,3,2020-06-01,1,0101000020110F00002B75E0B917531D41CCBC3EFC892D5941,2020-06-01 08:23:38.510565+02
62,3,2020-06-01,1,0101000020110F00002B75E0B917531D41CCBC3EFC892D5941,2020-06-01 08:23:39.277219+02
62,3,2020-06-01,1,0101000020110F0000DFF0C5EF19531D41AED3483A8B2D5941,2020-06-01 08:23:40.777219+02
62,3,2020-06-01,1,0101000020110F0000936CAB251C531D418FEA52788C2D5941,2020-06-01 08:23:41.527219+02
62,3,2020-06-01,1,0101000020110F000047E8905B1E531D4171015DB68D2D5941,2020-06-01 08:23:42.027219+02
62,3,2020-06-01,1,0101000020110F0000FB63769120531D41521867F48E2D5941,2020-06-01 08:23:42.402219+02
62,3,2020-06-01,1,0101000020110F00001801A9A222531D41A32CD11D902D5941,2020-06-01 08:23:58.879976+02
62,3,2020-06-01,1,0101000020110F0000253BC81D26531D41A0DAEE58912D5941,2020-06-01 08:24:00.2623+02
62,3,2020-06-01,1,0101000020110F00003275E79829531D419D880C94922D5941,2020-06-01 08:24:00.98168+02
62,3,2020-06-01,1,0101000020110F00003FAF06142D531D419B362ACF932D5941,2020-06-01 08:24:01.467883+02
62,3,2020-06-01,1,0101000020110F00004CE9258F30531D4198E4470A952D5941,2020-06-01 08:24:01.835068+02
62,3,2020-06-01,1,0101000020110F00005823450A34531D4195926545962D5941,2020-06-01 08:24:02.195068+02
62,3,2020-06-01,1,0101000020110F00005823450A34531D4195926545962D5941,2020-06-01 08:24:03.046837+02
62,3,2020-06-01,1,0101000020110F000052767C7835531D41EFA3E5C6962D5941,2020-06-01 08:24:03.663278+02
62,3,2020-06-01,1,0101000020110F0000AA99498F39531D41E02F2300982D5941,2020-06-01 08:24:04.413278+02
62,3,2020-06-01,1,0101000020110F000003BD16A63D531D41D1BB6039992D5941,2020-06-01 08:24:04.913278+02
62,3,2020-06-01,1,0101000020110F00005BE0E3BC41531D41C1479E729A2D5941,2020-06-01 08:24:05.288278+02
62,3,2020-06-01,1,0101000020110F00001591E52E56531D417503D290A02D5941,2020-06-01 08:24:07.088278+02
62,3,2020-06-01,1,0101000020110F0000895A34CD57531D4184CBCB0CA12D5941,2020-06-01 08:24:07.404905+02
62,3,2020-06-01,1,0101000020110F0000192143025C531D41D4B3A245A22D5941,2020-06-01 08:24:07.926644+02
62,3,2020-06-01,1,0101000020110F0000A8E7513760531D41249C797EA32D5941,2020-06-01 08:24:08.31374+02
62,3,2020-06-01,1,0101000020110F000084C3201E9B531D4185503A9AB42D5941,2020-06-01 08:24:13.35374+02
62,3,2020-06-01,1,0101000020110F000084C3201E9B531D4185503A9AB42D5941,2020-06-01 08:24:14.711958+02
62,3,2020-06-01,1,0101000020110F00006166A6049C531D416A442FDDB42D5941,2020-06-01 08:24:15.033002+02
62,3,2020-06-01,1,0101000020110F00006B4C668E9E531D412747C399B52D5941,2020-06-01 08:24:15.485114+02
62,3,2020-06-01,1,0101000020110F0000DBA0BCB7A1531D41B3AD9395B62D5941,2020-06-01 08:24:15.886433+02
62,3,2020-06-01,1,0101000020110F00006BD5B0E6A5531D41C1897FCEB72D5941,2020-06-01 08:24:16.261433+02
62,3,2020-06-01,1,0101000020110F0000364B3B04A7531D411921EE21B82D5941,2020-06-01 08:24:16.357417+02
62,3,2020-06-01,1,0101000020110F00008EEF37A6AA531D415D6D9B5CB92D5941,2020-06-01 08:24:16.717417+02
62,3,2020-06-01,1,0101000020110F0000DFBFC0FAAA531D4154F73579B92D5941,2020-06-01 08:24:16.75014+02
62,3,2020-06-01,1,0101000020110F00001C36BCCDBA531D41F7AA71E8C02D5941,2020-06-01 08:24:18.91014+02
62,3,2020-06-01,1,0101000020110F0000183838C4BB531D411D533F5CC12D5941,2020-06-01 08:24:25.36523+02
62,3,2020-06-01,1,0101000020110F000004C669AABF531D4103621B96C22D5941,2020-06-01 08:24:26.74793+02
62,3,2020-06-01,1,0101000020110F0000EF539B90C3531D41E970F7CFC32D5941,2020-06-01 08:24:27.467411+02
62,3,2020-06-01,1,0101000020110F0000DBE1CC76C7531D41CF7FD309C52D5941,2020-06-01 08:24:27.95366+02
62,3,2020-06-01,1,0101000020110F0000721857D6C9531D41687DDAC8C52D5941,2020-06-01 08:24:28.177159+02
62,3,2020-06-01,1,0101000020110F000063FE6AA0D1531D4159F2993CC82D5941,2020-06-01 08:24:28.897159+02
62,3,2020-06-01,1,0101000020110F00000608511AD5531D415B33BF54C92D5941,2020-06-01 08:24:29.218473+02
62,3,2020-06-01,1,0101000020110F00001935FFFBD8531D412A94A98ECA2D5941,2020-06-01 08:24:29.578473+02
62,3,2020-06-01,1,0101000020110F00001935FFFBD8531D412A94A98ECA2D5941,2020-06-01 08:24:29.867679+02
62,3,2020-06-01,1,0101000020110F0000F282C567DC531D41918254A3CB2D5941,2020-06-01 08:24:31.189695+02
62,3,2020-06-01,1,0101000020110F0000009448A5E0531D41F4300EDCCC2D5941,2020-06-01 08:24:31.939695+02
62,3,2020-06-01,1,0101000020110F00000EA5CBE2E4531D4157DFC714CE2D5941,2020-06-01 08:24:32.439695+02
62,3,2020-06-01,1,0101000020110F00001CB64E20E9531D41B98D814DCF2D5941,2020-06-01 08:24:32.814695+02
62,3,2020-06-01,1,0101000020110F0000D393F63F20541D41BE68EF2EDF2D5941,2020-06-01 08:24:37.494695+02
62,3,2020-06-01,1,0101000020110F0000D393F63F20541D41BE68EF2EDF2D5941,2020-06-01 08:24:38.470214+02
62,3,2020-06-01,1,0101000020110F000035E631BC21541D41E3E8799CDF2D5941,2020-06-01 08:24:38.995632+02
62,3,2020-06-01,1,0101000020110F00001AC80CF525541D4137B843D5E02D5941,2020-06-01 08:24:39.745632+02
62,3,2020-06-01,1,0101000020110F00003AF4E16327541D4163116C3FE12D5941,2020-06-01 08:24:39.915327+02
62,3,2020-06-01,1,0101000020110F0000A4B3F39B2B541D417B973878E22D5941,2020-06-01 08:24:40.290327+02
62,3,2020-06-01,1,0101000020110F000043A3E4BDA1541D41124297AE042E5941,2020-06-01 08:24:50.370327+02
62,3,2020-06-01,1,0101000020110F000043A3E4BDA1541D41124297AE042E5941,2020-06-01 08:24:51.844808+02
62,3,2020-06-01,1,0101000020110F00004F4760A0A5541D411B659ACE052E5941,2020-06-01 08:24:53.225945+02
62,3,2020-06-01,1,0101000020110F0000D5FE3CD3A9541D4170DA7807072E5941,2020-06-01 08:24:53.975945+02
62,3,2020-06-01,1,0101000020110F00005BB61906AE541D41C44F5740082E5941,2020-06-01 08:24:54.475945+02
62,3,2020-06-01,1,0101000020110F0000E06DF638B2541D4119C53579092E5941,2020-06-01 08:24:54.850945+02
62,3,2020-06-01,1,0101000020110F000048557BCCFD541D410B05DA781F2E5941,2020-06-01 08:25:01.330945+02
62,3,2020-06-01,1,0101000020110F0000CE0C58FF01551D415F7AB8B1202E5941,2020-06-01 08:25:02.050945+02
62,3,2020-06-01,1,0101000020110F000054C4343206551D41B4EF96EA212E5941,2020-06-01 08:25:02.537431+02
62,3,2020-06-01,1,0101000020110F0000DA7B11650A551D4109657523232E5941,2020-06-01 08:25:02.904777+02
62,3,2020-06-01,1,0101000020110F00008DEFD32E30551D41028547232E2E5941,2020-06-01 08:25:06.144777+02
62,3,2020-06-01,1,0101000020110F00008DEFD32E30551D41028547232E2E5941,2020-06-01 08:25:06.516424+02
62,3,2020-06-01,1,0101000020110F00006ADB8A5634551D41D54CE7582F2E5941,2020-06-01 08:25:08.000867+02
62,3,2020-06-01,1,0101000020110F0000B403258238551D41B39CDE91302E5941,2020-06-01 08:25:08.750867+02
62,3,2020-06-01,1,0101000020110F0000FD2BBFAD3C551D4190ECD5CA312E5941,2020-06-01 08:25:09.250867+02
62,3,2020-06-01,1,0101000020110F0000475459D940551D416E3CCD03332E5941,2020-06-01 08:25:09.625867+02
62,3,2020-06-01,1,0101000020110F0000458FB49168551D415314A4A83E2E5941,2020-06-01 08:25:13.05468+02
62,3,2020-06-01,1,0101000020110F0000B713610377551D41A1E948204B2E5941,2020-06-01 08:25:16.65468+02
62,3,2020-06-01,1,0101000020110F0000B713610377551D41A1E948204B2E5941,2020-06-01 08:25:17.481518+02
62,3,2020-06-01,1,0101000020110F00006E35646078551D41FDCE884D4C2E5941,2020-06-01 08:25:18.897322+02
62,3,2020-06-01,1,0101000020110F000008DBC54F79551D419EDD101B4D2E5941,2020-06-01 08:25:19.38031+02
62,3,2020-06-01,1,0101000020110F0000303D25B17A551D4116C965584E2E5941,2020-06-01 08:25:19.87734+02
62,3,2020-06-01,1,0101000020110F000037E1A49E7C551D416D5DE8964F2E5941,2020-06-01 08:25:20.25234+02
62,3,2020-06-01,1,0101000020110F00004529A47980551D411A86ED13522E5941,2020-06-01 08:25:20.97234+02
62,3,2020-06-01,1,0101000020110F00006696983782551D41C8A6C033532E5941,2020-06-01 08:25:21.297657+02
62,3,2020-06-01,1,0101000020110F000098B5357184551D41C83E5B73592E5941,2020-06-01 08:25:23.097657+02
62,3,2020-06-01,1,0101000020110F000098B5357184551D41C83E5B73592E5941,2020-06-01 08:25:23.119098+02
62,3,2020-06-01,1,0101000020110F0000269E598884551D417BEA56B4592E5941,2020-06-01 08:25:23.423781+02
62,3,2020-06-01,1,0101000020110F000034DACBEB83551D418E9C30F45A2E5941,2020-06-01 08:25:24.173781+02
62,3,2020-06-01,1,0101000020110F000042163E4F83551D41A14E0A345C2E5941,2020-06-01 08:25:24.673781+02
62,3,2020-06-01,1,0101000020110F00005052B0B282551D41B400E4735D2E5941,2020-06-01 08:25:25.048781+02
62,3,2020-06-01,1,0101000020110F0000F169322C82551D413FBAAA865E2E5941,2020-06-01 08:25:25.358048+02
62,3,2020-06-01,1,0101000020110F0000F169322C82551D413FBAAA865E2E5941,2020-06-01 08:25:25.394321+02
62,3,2020-06-01,1,0101000020110F00008412380F81551D41BACE0FB35F2E5941,2020-06-01 08:25:26.804894+02
62,3,2020-06-01,1,0101000020110F000018B4947B7E551D416D1565F0602E5941,2020-06-01 08:25:27.554894+02
62,3,2020-06-01,1,0101000020110F0000AB55F1E77B551D41205CBA2D622E5941,2020-06-01 08:25:28.054894+02
62,3,2020-06-01,1,0101000020110F00003FF74D5479551D41D3A20F6B632E5941,2020-06-01 08:25:28.429894+02
62,3,2020-06-01,1,0101000020110F00003FF74D5479551D41D3A20F6B632E5941,2020-06-01 08:25:28.541674+02
62,3,2020-06-01,1,0101000020110F0000E84DD2DC76551D415E7DD99A642E5941,2020-06-01 08:25:29.97765+02
62,3,2020-06-01,1,0101000020110F00003F1B778673551D414DEE5CD6652E5941,2020-06-01 08:25:30.72765+02
62,3,2020-06-01,1,0101000020110F000096E81B3070551D413C5FE011672E5941,2020-06-01 08:25:31.22765+02
62,3,2020-06-01,1,0101000020110F0000EDB5C0D96C551D412CD0634D682E5941,2020-06-01 08:25:31.60265+02
62,3,2020-06-01,1,0101000020110F00005D8B0D7437551D411FDF9A057C2E5941,2020-06-01 08:25:37.36265+02
62,3,2020-06-01,1,0101000020110F0000BC9F491937551D416AE31F277C2E5941,2020-06-01 08:25:37.400895+02
62,3,2020-06-01,1,0101000020110F0000BC9F491937551D416AE31F277C2E5941,2020-06-01 08:25:38.5688+02
62,3,2020-06-01,1,0101000020110F0000DB225CE433551D415907FC627D2E5941,2020-06-01 08:25:40.0688+02
62,3,2020-06-01,1,0101000020110F0000FBA56EAF30551D41482BD89E7E2E5941,2020-06-01 08:25:40.8188+02
62,3,2020-06-01,1,0101000020110F00001A29817A2D551D41374FB4DA7F2E5941,2020-06-01 08:25:41.3188+02
62,3,2020-06-01,1,0101000020110F000039AC93452A551D4126739016812E5941,2020-06-01 08:25:41.6938+02
62,3,2020-06-01,1,0101000020110F000034C5279E10551D419D9271F58A2E5941,2020-06-01 08:25:44.5738+02
62,3,2020-06-01,1,0101000020110F000034C5279E10551D419D9271F58A2E5941,2020-06-01 08:25:44.818089+02
62,3,2020-06-01,1,0101000020110F0000585F7A4A0F551D414C4723788B2E5941,2020-06-01 08:25:45.438747+02
62,3,2020-06-01,1,0101000020110F0000C9AC9D140C551D4128FDFCB38C2E5941,2020-06-01 08:25:46.188747+02
62,3,2020-06-01,1,0101000020110F0000C9AC9D140C551D4128FDFCB38C2E5941,2020-06-01 08:25:46.431462+02
62,3,2020-06-01,1,0101000020110F0000C591283D0B551D41F774CA068D2E5941,2020-06-01 08:25:46.824698+02
62,3,2020-06-01,1,0101000020110F0000048A67EC08551D41BD56EAEA8D2E5941,2020-06-01 08:25:47.366369+02
62,3,2020-06-01,1,0101000020110F00001BED9DBC05551D41ADCBD3268F2E5941,2020-06-01 08:25:47.866369+02
62,3,2020-06-01,1,0101000020110F00003250D48C02551D419D40BD62902E5941,2020-06-01 08:25:48.241369+02
62,3,2020-06-01,1,0101000020110F000049B30A5DFF541D418CB5A69E912E5941,2020-06-01 08:25:48.601369+02
62,3,2020-06-01,1,0101000020110F0000D9F40BB9FC541D4185C76DA4922E5941,2020-06-01 08:25:48.899679+02
62,3,2020-06-01,1,0101000020110F0000D9F40BB9FC541D4185C76DA4922E5941,2020-06-01 08:25:49.332659+02
62,3,2020-06-01,1,0101000020110F000083C5F58EF8541D41DF416ADD932E5941,2020-06-01 08:25:50.832659+02
62,3,2020-06-01,1,0101000020110F00002D96DF64F4541D4138BC6616952E5941,2020-06-01 08:25:51.582659+02
62,3,2020-06-01,1,0101000020110F0000D766C93AF0541D419236634F962E5941,2020-06-01 08:25:52.082659+02
62,3,2020-06-01,1,0101000020110F00008137B310EC541D41ECB05F88972E5941,2020-06-01 08:25:52.457659+02
62,3,2020-06-01,1,0101000020110F00002B089DE6E7541D41462B5CC1982E5941,2020-06-01 08:25:52.817659+02
62,3,2020-06-01,1,0101000020110F00008CB014DCE6541D41011C9C0F992E5941,2020-06-01 08:25:52.907662+02
62,3,2020-06-01,1,0101000020110F0000560BF204D2541D41C8797A2C9F2E5941,2020-06-01 08:25:54.707662+02
62,3,2020-06-01,1,0101000020110F0000560BF204D2541D41C8797A2C9F2E5941,2020-06-01 08:25:54.871079+02
62,3,2020-06-01,1,0101000020110F000011215A20CF541D41C864B405A02E5941,2020-06-01 08:25:55.912186+02
62,3,2020-06-01,1,0101000020110F0000A40327EDC9541D418F0DB33AA12E5941,2020-06-01 08:25:56.662186+02
62,3,2020-06-01,1,0101000020110F000038E6F3B9C4541D4156B6B16FA22E5941,2020-06-01 08:25:57.162186+02
62,3,2020-06-01,1,0101000020110F0000CBC8C086BF541D411D5FB0A4A32E5941,2020-06-01 08:25:57.537186+02
62,3,2020-06-01,1,0101000020110F0000F28D5A20B5541D41AAB0AD0EA62E5941,2020-06-01 08:25:58.257186+02
62,3,2020-06-01,1,0101000020110F0000F28D5A20B5541D41AAB0AD0EA62E5941,2020-06-01 08:25:58.964068+02
62,3,2020-06-01,1,0101000020110F0000A72A23A6B1541D41AF3350DDA62E5941,2020-06-01 08:25:59.967166+02
62,3,2020-06-01,1,0101000020110F00009D297F1FAC541D41AA3EDB10A82E5941,2020-06-01 08:26:00.717166+02
62,3,2020-06-01,1,0101000020110F00009328DB98A6541D41A5496644A92E5941,2020-06-01 08:26:01.217166+02
62,3,2020-06-01,1,0101000020110F000089273712A1541D41A154F177AA2E5941,2020-06-01 08:26:01.592166+02
62,3,2020-06-01,1,0101000020110F0000B311C3062D541D413C3B59B2C32E5941,2020-06-01 08:26:09.152166+02
62,3,2020-06-01,1,0101000020110F0000A9101F8027541D413746E4E5C42E5941,2020-06-01 08:26:10.180737+02
62,3,2020-06-01,1,0101000020110F00009F0F7BF921541D4133516F19C62E5941,2020-06-01 08:26:10.790906+02
62,3,2020-06-01,1,0101000020110F0000950ED7721C541D412E5CFA4CC72E5941,2020-06-01 08:26:11.22464+02
62,3,2020-06-01,1,0101000020110F00008B0D33EC16541D4129678580C82E5941,2020-06-01 08:26:11.58464+02
62,3,2020-06-01,1,0101000020110F00008B0D33EC16541D4129678580C82E5941,2020-06-01 08:26:12.801305+02
62,3,2020-06-01,1,0101000020110F0000EAC3E21513541D4152861356C92E5941,2020-06-01 08:26:13.842891+02
62,3,2020-06-01,1,0101000020110F00006CE205630D541D41E6B3CF88CA2E5941,2020-06-01 08:26:14.592891+02
62,3,2020-06-01,1,0101000020110F0000ED0029B007541D417AE18BBBCB2E5941,2020-06-01 08:26:15.092891+02
62,3,2020-06-01,1,0101000020110F00006F1F4CFD01541D410E0F48EECC2E5941,2020-06-01 08:26:15.467891+02
62,3,2020-06-01,1,0101000020110F0000FBF44119DA531D411B4E6D51D52E5941,2020-06-01 08:26:17.987891+02
62,3,2020-06-01,1,0101000020110F00003F39D482D9531D41EA370E71D52E5941,2020-06-01 08:26:18.025011+02
62,3,2020-06-01,1,0101000020110F0000DB8159F3B7531D41309E70A4DC2E5941,2020-06-01 08:26:20.185011+02
62,3,2020-06-01,1,0101000020110F0000DB8159F3B7531D41309E70A4DC2E5941,2020-06-01 08:26:21.333841+02
62,3,2020-06-01,1,0101000020110F00002BD1BB05B6531D41FF96590EDD2E5941,2020-06-01 08:26:21.850928+02
62,3,2020-06-01,1,0101000020110F000061DC6276B0531D410A73BC41DE2E5941,2020-06-01 08:26:22.600928+02
62,3,2020-06-01,1,0101000020110F000097E709E7AA531D41154F1F75DF2E5941,2020-06-01 08:26:23.100928+02
62,3,2020-06-01,1,0101000020110F0000CDF2B057A5531D41202B82A8E02E5941,2020-06-01 08:26:23.475928+02
62,3,2020-06-01,1,0101000020110F000089842C105D531D41B0578744F02E5941,2020-06-01 08:26:28.155928+02
62,3,2020-06-01,1,0101000020110F000089842C105D531D41B0578744F02E5941,2020-06-01 08:26:28.297538+02
62,3,2020-06-01,1,0101000020110F00002211EA575C531D414F46526CF02E5941,2020-06-01 08:26:28.49172+02
62,3,2020-06-01,1,0101000020110F000070C92FDE56531D41EC6B18A0F12E5941,2020-06-01 08:26:29.24172+02
62,3,2020-06-01,1,0101000020110F0000BE81756451531D418891DED3F22E5941,2020-06-01 08:26:29.74172+02
62,3,2020-06-01,1,0101000020110F00000D3ABBEA4B531D4125B7A407F42E5941,2020-06-01 08:26:30.11672+02
62,3,2020-06-01,1,0101000020110F0000A106D1C8F9521D4151EB4010062F5941,2020-06-01 08:26:35.51672+02
62,3,2020-06-01,1,0101000020110F0000A106D1C8F9521D4151EB4010062F5941,2020-06-01 08:26:36.39001+02
62,3,2020-06-01,1,0101000020110F000006604C6CF8521D41B3E2C65C062F5941,2020-06-01 08:26:36.762962+02
62,3,2020-06-01,1,0101000020110F0000FAF784F3F2521D410D5A9190072F5941,2020-06-01 08:26:37.512962+02
62,3,2020-06-01,1,0101000020110F000061D7CEE6F2521D413A605C93072F5941,2020-06-01 08:26:37.523432+02
62,3,2020-06-01,1,0101000020110F000041AA2447ED521D416F3573C6082F5941,2020-06-01 08:26:38.175605+02
62,3,2020-06-01,1,0101000020110F0000217D7AA7E7521D41A50A8AF9092F5941,2020-06-01 08:26:38.63015+02
62,3,2020-06-01,1,0101000020110F00000250D007E2521D41DADFA02C0B2F5941,2020-06-01 08:26:38.99015+02
62,3,2020-06-01,1,0101000020110F0000588872C5DC521D416E05D14B0C2F5941,2020-06-01 08:26:39.326819+02
62,3,2020-06-01,1,0101000020110F00003F604F28D7521D410AB1F37E0D2F5941,2020-06-01 08:26:39.686819+02
62,3,2020-06-01,1,0101000020110F0000CB81DCFED1521D4146F75C990E2F5941,2020-06-01 08:26:40.017839+02
62,3,2020-06-01,1,0101000020110F00000CE57C20C1521D41DC5FA432122F5941,2020-06-01 08:26:41.097839+02
62,3,2020-06-01,1,0101000020110F0000EAA533DAC0521D41B10AA341122F5941,2020-06-01 08:26:41.115417+02
62,3,2020-06-01,1,0101000020110F000050BADAA9AC521D416A193518172F5941,2020-06-01 08:26:42.555417+02
62,3,2020-06-01,1,0101000020110F0000A44AA07AAB521D416AEADF60172F5941,2020-06-01 08:26:42.639902+02
62,3,2020-06-01,1,0101000020110F000088E8BBBF97521D41C3A27CEB1A2F5941,2020-06-01 08:26:43.719902+02
62,3,2020-06-01,1,0101000020110F000061DB148C94521D412E5B9C7E1B2F5941,2020-06-01 08:26:49.626042+02
62,3,2020-06-01,1,0101000020110F00002628E0C18F521D4132524CB51C2F5941,2020-06-01 08:26:50.960985+02
62,3,2020-06-01,1,0101000020110F0000EB74ABF78A521D413549FCEB1D2F5941,2020-06-01 08:26:51.667318+02
62,3,2020-06-01,1,0101000020110F0000B0C1762D86521D413940AC221F2F5941,2020-06-01 08:26:52.147526+02
62,3,2020-06-01,1,0101000020110F0000F72BD27283521D4130A7B0D31F2F5941,2020-06-01 08:26:52.354779+02
62,3,2020-06-01,1,0101000020110F0000F72BD27283521D4130A7B0D31F2F5941,2020-06-01 08:26:53.785366+02
62,3,2020-06-01,1,0101000020110F000094820EC37D521D41098D7B06212F5941,2020-06-01 08:26:55.285366+02
62,3,2020-06-01,1,0101000020110F000031D94A1378521D41E3724639222F5941,2020-06-01 08:26:56.035366+02
62,3,2020-06-01,1,0101000020110F000031D94A1378521D41E3724639222F5941,2020-06-01 08:26:56.506311+02
62,3,2020-06-01,1,0101000020110F0000F1EA25F972521D41834D894C232F5941,2020-06-01 08:26:57.852144+02
62,3,2020-06-01,1,0101000020110F0000AD5495B36C521D41E037657C242F5941,2020-06-01 08:26:58.602144+02
62,3,2020-06-01,1,0101000020110F00006ABE046E66521D413C2241AC252F5941,2020-06-01 08:26:59.102144+02
62,3,2020-06-01,1,0101000020110F00002628742860521D41990C1DDC262F5941,2020-06-01 08:26:59.477144+02
62,3,2020-06-01,1,0101000020110F0000315AFB1402521D4107C8FFA9382F5941,2020-06-01 08:27:04.877144+02
62,3,2020-06-01,1,0101000020110F000049114A10FD511D414FC6219D392F5941,2020-06-01 08:27:05.165197+02
62,3,2020-06-01,1,0101000020110F0000D9F0822747511D41A439E4085C2F5941,2020-06-01 08:27:15.605197+02
62,3,2020-06-01,1,0101000020110F0000D9F0822747511D41A439E4085C2F5941,2020-06-01 08:27:15.976903+02
62,3,2020-06-01,1,0101000020110F000059F94DFD46511D419BBEE0105C2F5941,2020-06-01 08:27:16.016328+02
62,3,2020-06-01,1,0101000020110F00008319219340511D41DBC2F83F5D2F5941,2020-06-01 08:27:16.766328+02
62,3,2020-06-01,1,0101000020110F0000AE39F4283A511D411BC7106F5E2F5941,2020-06-01 08:27:17.266328+02
62,3,2020-06-01,1,0101000020110F0000E94CAFD733511D41B8FE8F995F2F5941,2020-06-01 08:27:17.63564+02
62,3,2020-06-01,1,0101000020110F0000D257E149A0501D4131EFA3D47A2F5941,2020-06-01 08:27:25.91564+02
62,3,2020-06-01,1,0101000020110F0000D257E149A0501D4131EFA3D47A2F5941,2020-06-01 08:27:26.901398+02
62,3,2020-06-01,1,0101000020110F0000585922449A501D415B9B2AF17B2F5941,2020-06-01 08:27:28.309523+02
62,3,2020-06-01,1,0101000020110F00002E6379E493501D417E647B207D2F5941,2020-06-01 08:27:29.059523+02
62,3,2020-06-01,1,0101000020110F0000056DD0848D501D41A22DCC4F7E2F5941,2020-06-01 08:27:29.559523+02
62,3,2020-06-01,1,0101000020110F0000DB76272587501D41C5F61C7F7F2F5941,2020-06-01 08:27:30.670634+02
62,3,2020-06-01,1,0101000020110F0000B1807EC580501D41E8BF6DAE802F5941,2020-06-01 08:27:31.308931+02
62,3,2020-06-01,1,0101000020110F0000888AD5657A501D410B89BEDD812F5941,2020-06-01 08:27:31.756692+02
